-50,-180,-175,-170,-165,-160,-155,-150,-145,-140,-135,-130,-125,-120,-115,-110,-105,-100,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
100,-15.4799033885568,-21.1389384756465,-36.9001009722383,-26.3929042940328,-20.3851167280162,-17.8879320022238,-16.7753197227218,-16.2544249956493,-15.631987941926,-14.4115375478614,-12.7339270796845,-11.078594919512,-9.76784685111188,-8.93290042827108,-8.6235752614499,-8.87821326997809,-9.76395439499726,-11.423419780107,-14.188416286733,-19.0192712423267,-30.4681706840772,-23.2735078987218,-16.562152205836,-13.0705784446797,-10.8428820460607,-9.30650710178111,-8.23036147902367,-7.5145730038573,-7.12133256606688,-7.04545788317346,-7.30232182056393,-7.92694285049843,-8.98346892108152,-10.5899162663999,-12.974190910022,-16.5800291233624,-21.4690943154654,-20.3367513353159,-15.3025840247384,-11.7733922598585,-9.34484296674257,-7.62306498323359,-6.40360304337079,-5.57320144122263,-5.0629043466014,-4.82773634315326,-4.83906271986311,-5.08406626151599,-5.56969107692725,-6.32969186476134,-7.43573255282532,-9.01978988416832,-11.3342279814608,-14.9599035686021,-21.9628855890129,-33.162664231499,-18.3733694348283,-13.4089563105943,-10.5206089082844,-8.59245004680866,-7.22643496362143,-6.23591002472252,-5.52747698720583,-5.0598518879673,-4.82337529597795,-4.82714601532757,-5.09140610652669,-5.64500714459987,-6.5280129300169,-7.80038539911746,-9.5609551528901,-11.9912158518048,-15.4799033885568
105,-10.8951900375844,-13.5600744113035,-16.4003509353335,-18.1210201188208,-17.5713330720942,-16.0405911189438,-14.6149356294916,-13.4101899560268,-12.2779614085429,-11.1185782565697,-9.96496503309324,-8.93530983600846,-8.1537621016463,-7.71538555698776,-7.69185958470663,-8.15269127620231,-9.19415265896515,-10.9900166765669,-13.9249014298807,-19.1217794903755,-30.4057853353398,-20.6908764372411,-14.7403054331553,-11.4093701143612,-9.21184515242061,-7.66587739892765,-6.56723251629848,-5.82149356589179,-5.38639131570091,-5.24683672703521,-5.40339379386313,-5.86754919296968,-6.65990494175363,-7.80570932821497,-9.31083259098592,-11.0591604464039,-12.5097393585236,-12.5896256357626,-11.1327988618095,-9.19068168922809,-7.43038487477501,-6.01637867221203,-4.94883322041014,-4.1957354852037,-3.72571587515844,-3.5148511499903,-3.54856331300243,-3.82402136450972,-4.35442952813167,-5.17601081020998,-6.36012685011499,-8.0388357924654,-10.4723308738948,-14.2808047619547,-21.7437387990208,-27.8550873723279,-16.52297603294,-11.8563302494144,-9.03966385479115,-7.11800506596142,-5.73575237074704,-4.72422316854609,-3.99704456554509,-3.51225857085599,-3.25401397298841,-3.22180377768188,-3.42405759098137,-3.87511775752684,-4.59499425472754,-5.61132611655515,-6.96290335644803,-8.70307671891731,-10.8951900375844
110,-6.9615538632068,-8.39130582808562,-9.69598322638309,-10.59340046025,-10.8882602997817,-10.6511270612619,-10.1123538684883,-9.45320385894075,-8.75686880093872,-8.06154184959934,-7.41058577230741,-6.86809494474159,-6.51044121878096,-6.41487974219347,-6.65740178349313,-7.32219170768099,-8.52512422229715,-10.467243263828,-13.5873147010658,-19.1818300226051,-28.6879380089459,-18.4602168097606,-13.0396347082416,-9.84230716425202,-7.67747718793427,-6.1285281021029,-5.01039339779553,-4.23174589078979,-3.74580158146359,-3.52836979223919,-3.56651027355248,-3.85146751366239,-4.37177387205246,-5.10157285286516,-5.97656432659803,-6.85131719389746,-7.46429431018646,-7.52377335481275,-6.95882963456985,-5.99853339795995,-4.93857726796379,-3.97029014866693,-3.18236487397331,-2.60764025208224,-2.25517055912483,-2.12642255436242,-2.22359838455088,-2.5552569612797,-3.14194738267613,-4.02386803339559,-5.27392650148018,-7.02523120400719,-9.54259863985512,-13.4644677692555,-21.068580422369,-24.4323112687891,-14.8920817972472,-10.4351271182908,-7.66572240053768,-5.7434637451345,-4.34309266602113,-3.30799234967496,-2.55575626291892,-2.04295751695344,-1.7484052037302,-1.66365477082122,-1.78723061248818,-2.12117176146966,-2.66896955286786,-3.43383823210423,-4.41571243752021,-5.60409536305896,-6.9615538632068
115,-3.7475877171595,-4.62274299534475,-5.39993487465587,-5.9796677797753,-6.29966697362284,-6.36507332990752,-6.23600523644662,-5.98787786777356,-5.68422088872544,-5.37472381272924,-5.10560555341241,-4.92825189299536,-4.90154235219074,-5.09095051531002,-5.56983590440032,-6.42790730233485,-7.79395414538295,-9.89347834140616,-13.2228809261666,-19.2692321928741,-26.1126318168968,-16.4330945434428,-11.4295448389306,-8.35649468374318,-6.23042361941101,-4.68520726744435,-3.550942050755,-2.73884336943184,-2.19874029405929,-1.89960427065152,-1.8188962937747,-1.9353063870031,-2.22193401944969,-2.63782027981498,-3.11719102489431,-3.56070715842879,-3.84334492580992,-3.85716517691589,-3.57372376534516,-3.06371490407989,-2.4493134251698,-1.84472537055497,-1.33051793386529,-0.955869990544599,-0.749451332321406,-0.72942053104575,-0.91092170619129,-1.31211482291985,-1.96025770980767,-2.89976545441857,-4.20587124490994,-6.01324158851737,-8.58954903973764,-12.5795125667677,-20.1510302809541,-22.0080449658899,-13.4534639775113,-9.13726837896237,-6.39720954881408,-4.47014758102555,-3.05145305147916,-1.99215269481285,-1.21173718009516,-0.664959175770119,-0.32620940217342,-0.180866756247028,-0.219983272254859,-0.436782310931514,-0.824055656424752,-1.37163780013194,-2.06305926356297,-2.87047605169221,-3.7475877171595
120,-1.09420639231827,-1.67459929305288,-2.19853407962714,-2.62166682080263,-2.91743434901759,-3.08478152312047,-3.14571040158303,-3.13528094877803,-3.09203881719482,-3.05408041148603,-3.06021860227959,-3.15297506930439,-3.38107260572349,-3.80153440215695,-4.48363215813001,-5.51883254201147,-7.04527987380766,-9.3115546987459,-12.8762092033847,-19.4212381767646,-23.3458765934996,-14.5589194171717,-9.91110088902279,-6.95974040060727,-4.87865742355628,-3.34314325490022,-2.19638160684397,-1.3524585921014,-0.759439472095315,-0.382167837572337,-0.19275264581755,-0.164269353630056,-0.265709066239314,-0.457489831646414,-0.688255124739787,-0.895683862499773,-1.01542757549601,-0.999294564409282,-0.834458852053311,-0.54912400237068,-0.199533338412285,0.150666948808444,0.445287511455122,0.640762125351924,0.704797060945596,0.612383732918494,0.341194485065661,-0.133239754258817,-0.843159939025861,-1.83656091401396,-3.19108267149654,-5.04325113097284,-7.66322107399369,-11.6988035025389,-19.2080914017068,-20.2087920581591,-12.1978935854655,-7.97058160005989,-5.24677946210002,-3.31225202196584,-1.8755330852876,-0.792128431909587,0.0178592758783907,0.601491726311343,0.987825271071405,1.19596075640673,1.23993882752735,1.1320036206188,0.885031717775465,0.514649518013152,0.0413844979616711,-0.507096803520499,-1.09420639231827
125,1.1064200987736,0.701661170226883,0.321062039534715,-0.012782926488691,-0.286888307676633,-0.50043888699572,-0.6642410764356,-0.797740585613363,-0.925642387869277,-1.07590998083152,-1.27963910221683,-1.57228880615369,-1.99568789214292,-2.60100798478304,-3.45421898943564,-4.64777725820748,-6.32789104034215,-8.76588889170791,-12.5859318087319,-19.6164909385374,-20.704138977089,-12.8372418191753,-8.50489394839626,-5.67341628078713,-3.6419176012189,-2.1208743915595,-0.965355005515401,-0.0929192050729056,0.548520117215466,0.995805133357676,1.2787768173068,1.42538184507147,1.46510552134574,1.43110449001763,1.3606434881303,1.29292962585134,1.26368363459691,1.29738407921751,1.40048014570814,1.55955287523308,1.74566224291168,1.92214370303818,2.05175488730883,2.10079413530666,2.04008717405983,1.84379257267289,1.48688852638823,0.94164974243616,0.172738626009994,-0.870452208783987,-2.26769450836774,-4.1575502317468,-6.81313701185803,-10.8878046351636,-18.3889902793902,-18.8748534298617,-11.1316642086009,-6.9541337292685,-4.23667166931572,-2.29259517423683,-0.838006188599357,0.269293780693023,1.10931730125803,1.73071762227582,2.16507156875995,2.43448614855795,2.5561177284288,2.54509980197404,2.41658980144704,2.18730116610612,1.87667093177844,1.50759588221177,1.1064200987736
130,2.91233885971594,2.62080346787193,2.32976926218746,2.05169312323154,1.79325770751767,1.55433571813774,1.32804231666554,1.10164924915131,0.857734584491946,0.574919941787729,0.227823612396413,-0.213866961304863,-0.78729844246722,-1.53984325161701,-2.53550407195294,-3.86816569765141,-5.69191491302912,-8.30064616199462,-12.383191058307,-19.7469001125086,-18.3240525559181,-11.2923157955823,-7.24291800421112,-4.52779709227551,-2.54825380576117,-1.04515097714832,0.115444853200045,1.01195787691772,1.69532111615129,2.20222584356294,2.56221237313943,2.80179271879103,2.94685750309066,3.02378059244525,3.05922584553662,3.07855353087214,3.10297470739592,3.14618035788198,3.21172298673908,3.29237037688227,3.37176768183827,3.42760424962501,3.43492917150728,3.36853262454842,3.20395291199631,2.91715089795523,2.48301835170607,1.87270541409039,1.04930519362398,-0.0394683128130964,-1.47510949585142,-3.39827102892268,-6.08579738050502,-10.2014816146574,-17.7834795268755,-17.9415786079952,-10.2729749292702,-6.11489115116904,-3.39570698092829,-1.44000853323094,0.0327068450302286,1.16382331516333,2.03384000802048,2.69268875855412,3.17366475408582,3.50071403729764,3.69264764633622,3.76576451299982,3.73555913135211,3.61783371277197,3.42934260653169,3.18796773594601,2.91233885971594
135,4.34842381580058,4.13419859036829,3.90306717721697,3.66218972923682,3.41492925295896,3.16034792003026,2.89310340476765,2.60365063199714,2.27851786386949,1.90038222220605,1.44770176149533,0.893682796590004,0.204254046953235,-0.665665844445485,-1.77928331435104,-3.23253810845436,-5.18736108723421,-7.95906866537877,-12.2910489989367,-19.6239625725324,-16.2672775146327,-9.95918850579465,-6.16361984264475,-3.55932420148804,-1.63210989626881,-0.14929362896499,1.01285473712335,1.92839946473318,2.64622290407569,3.20168507046316,3.62277765117805,3.93355966870123,4.15602240623718,4.31086166643545,4.41736041955325,4.49252746057306,4.54973170402669,4.59723761585791,4.63714915718087,4.66517231925164,4.67129638671853,4.64112666298791,4.55738187072424,4.40108041889974,4.15209828324959,3.78893961818329,3.28761104521089,2.61937487357204,1.7467980597303,0.616666347751376,-0.853806394120405,-2.80728429033453,-5.52498356880457,-9.68630949666437,-17.4477721204055,-17.3954507194565,-9.64935665930062,-5.48591690961534,-2.75787335852132,-0.788228417376212,0.703308618850063,1.8583327258006,2.75800453749727,3.45322207831911,3.97836261379707,4.35835980725808,4.61269902500335,4.75781862080472,4.80859214089886,4.77921309233504,4.68363288844312,4.53561415085398,4.34842381580058
140,5.41643436228172,5.25740232065085,5.06846070350589,4.85376415292709,4.61476848322337,4.34993656822605,4.05457897337639,3.72077896735416,3.33729411963408,2.88928721059316,2.35770689813517,1.71807483563055,0.938268127335396,-0.0255266463830289,-1.23651016865504,-2.79302481527249,-4.86432948573468,-7.78390569450506,-12.3243376776441,-19.0924035479672,-14.565724490604,-8.87753553333713,-5.30982738802294,-2.80968524876413,-0.933854670481236,0.527101525646396,1.68745122410749,2.61676350871787,3.36135928465027,3.95463775794304,4.42250663379714,4.78637062973261,5.06473958050106,5.2739519414209,5.42827714563018,5.53958432896305,5.61676693216434,5.66513776154984,5.68600718316631,5.67659506075904,5.63030902013065,5.53729038075685,5.3850372297682,5.15888695345066,4.84216172433805,4.41580591732848,3.85732245184915,3.13868602483217,2.22256813817794,1.05537528147725,-0.446559248363397,-2.42768987624978,-5.17389033000973,-9.3842473665424,-17.4219385364723,-17.2566987155218,-9.29668041650188,-5.10619908893433,-2.36249225719236,-0.376255712585434,1.13514914917926,2.31429058243099,3.24308352498389,3.97313547857086,4.53944287931714,4.96735481942423,5.27643373486604,5.48272178332906,5.60010115094845,5.64108430067681,5.61720693110825,5.53911872722673,5.41643436228172
145,6.0991531404374,5.98098913747303,5.82305971078494,5.62770597615778,5.39521569493488,5.12362018416792,4.80851308171798,4.44285629213985,4.01670616800145,3.51675713197856,2.92554933981313,2.22009334920577,1.36946701491771,0.330498455362913,-0.960395551002657,-2.60384100878843,-4.77499577084896,-7.81888870936447,-12.4900646598242,-18.195284833779,-13.2421673281817,-8.09070103734808,-4.72933263466619,-2.32685653971501,-0.501016847234624,0.93682921623683,2.09212340199628,3.02995311022953,3.79386124737478,4.41504764629922,4.9172386342341,5.31938148241954,5.63713271361487,5.88361630673902,6.06971421825443,6.20406102645481,6.29287877497341,6.33977079842563,6.34557211471434,6.30831789127082,6.22334172400052,6.08346281967143,5.87917852922927,5.59875218075319,5.22807018287345,4.75011929273852,4.14387486089154,3.3822417128076,2.4283393533547,1.22858302657726,-0.301183983374369,-2.30682924082699,-5.07864064971146,-9.33729258790222,-17.7350859123039,-17.5725737015547,-9.25999712030521,-5.02233697004797,-2.2561838583848,-0.250428487294118,1.28211636773068,2.48562740093905,3.44285810228547,4.20595120590332,4.81021877540376,5.28107727368265,5.63784562159683,5.89594642191885,6.06821623394206,6.16567465917149,6.19793825536644,6.1733868990509,6.0991531404374
150,6.35948040628017,6.27254680991638,6.13829544798399,5.9579223255743,5.73096474911606,5.45514129635412,5.12616149630679,4.73747598234874,4.27991391924655,3.7411203159672,3.10464957455064,2.34846701362256,1.44239850799296,0.343610459835249,-1.01186287397311,-2.72622271619024,-4.97773238584294,-8.11133879319564,-12.7890363606005,-17.1618322926602,-12.320842626339,-7.6483750027856,-4.47827359905721,-2.16870958393412,-0.392002135420864,1.02126989078585,2.1681533187687,3.10932040112201,3.88549738655622,4.52567989346777,5.05154420148996,5.4799284600881,5.82425259543014,6.09531435808942,6.30170245143409,6.44997425903301,6.54469875354007,6.58843771589852,6.58171667546886,6.52301464917265,6.40877740476903,6.23343413265937,5.98937409872971,5.66681795522165,5.25349338479655,4.73398534575695,4.08855449612043,3.29105552294705,2.30522824034621,1.07778319780356,-0.475527473827013,-2.50140211730409,-5.29354088781194,-9.59251947599683,-18.3944432083061,-18.4114320813722,-9.59654253438024,-5.29276668242854,-2.49740990180571,-0.469051192679055,1.08599745949104,2.31409800305988,3.29895447107061,4.09315821588448,4.73216753366444,5.2412859545266,5.63945417215028,5.94143530348428,6.15911811066717,6.30229891080217,6.3791351718446,6.39638190963268,6.35948040628017
155,6.13320659557275,6.07083660936327,5.95532807970924,5.78713181111779,5.56528748505546,5.28728578681185,4.9488746536081,4.54378212313035,4.06330719368592,3.49569675877987,2.82516897958414,2.03033580982451,1.08156298897768,-0.0636491183914671,-1.46921195166983,-3.2373630722616,-5.54451286828426,-8.71618340096245,-13.2195890980604,-16.2411340027709,-11.8343107420559,-7.612759750899,-4.62847715010923,-2.41086665506439,-0.684231844279946,0.702046342375331,1.83667743678314,2.77590875607632,3.5576634376451,4.20882497979691,4.74923322203682,5.19398123400985,5.55477396135752,5.84073915182451,6.05890528046308,6.21447293521248,6.31095888451772,6.35026415970255,6.33269833618551,6.25697656683907,6.12019138502246,5.91774673629683,5.64322611577663,5.28814799359914,4.84153520312,4.28918073722845,3.61240962678572,2.78596911464671,1.77431595903456,0.524713412111469,-1.04669660037124,-3.08650476668805,-5.88953928094845,-10.2080352496997,-19.3410431651343,-19.8297898420894,-10.3812246519511,-5.9962329009885,-3.16564835622498,-1.11178484116143,0.467023877376804,1.71980214161633,2.73133244538865,3.55463856852647,4.22525724610898,4.76831568156475,5.2023581950628,5.54154711351646,5.79698183017463,5.97750599410209,6.09020004591756,6.14067098268997,6.13320659557275
160,5.30976078616083,5.26726760311478,5.16716051272715,5.00940027717396,4.79269473285941,4.51437369606445,4.17019531179856,3.75405700316801,3.25756445480068,2.66937978764105,1.97421363873468,1.15122136171649,0.171359594382657,-1.00715936750339,-2.44707531030094,-4.24763721660393,-6.57445254916219,-9.70156237517554,-13.7837031524932,-15.6081882711732,-11.8298253824129,-8.07004197045379,-5.28229653416259,-3.16327268546228,-1.49170609652461,-0.137182049287486,0.980005398081094,1.9113783264897,2.69196473072815,3.34659327405616,3.89345233119643,4.34618983202448,4.71519268473154,5.0083824558074,5.23171413422391,5.38948665548031,5.48453077472078,5.5183143992891,5.4909888983254,5.40138762953243,5.24697737771842,5.02375281881593,4.7260517294204,4.34625180993098,3.87428386336753,3.29685113851269,2.59616088485623,1.74780667256174,0.717079730995205,-0.547857494088136,-2.12971476643387,-4.17322428574595,-6.9693032669661,-11.2594436930902,-20.3392585014935,-21.6815043809807,-11.7128599666571,-7.24837010122382,-4.38041052060721,-2.29952598123475,-0.696376619384899,0.580750233757345,1.61773080385634,2.46800893795703,3.16718249540064,3.74020523743469,4.20526976683193,4.57604030645053,4.86299725022498,5.07427144003454,5.21616864772661,5.29349665411548,5.30976078616083
165,3.68199808258792,3.65611558942693,3.56925045667215,3.42105058707174,3.21001579251748,2.93338226704636,2.58693343080948,2.16471150475932,1.65858599439379,1.05760564908779,0.347009572905645,-0.493318039415332,-1.49133382014331,-2.68696226349582,-4.1391276802553,-5.93763679739865,-8.21965372233151,-11.1539523376816,-14.4938991916802,-15.3714745087486,-12.3765694335399,-9.15206876023859,-6.60454945691242,-4.60804254475075,-3.00637122388704,-1.69433170237119,-0.603526142439318,0.311748936007745,1.08312409218204,1.73319524336734,2.27852105208491,2.73145855673264,3.10131830161455,3.39510658955721,3.61800809379274,3.77369917109138,3.86454624243351,3.89172191938004,3.85525747286705,3.75404004009938,3.58575433841352,3.34675984157242,3.0318835135692,2.63409260615939,2.1439870267121,1.54900729762567,0.832173250184344,-0.0299918798027306,-1.07103916123222,-2.34115347750351,-3.92022004583677,-5.94699345281585,-8.69586425280573,-12.8388733106749,-20.8635862578567,-22.9424559482173,-13.7026812828991,-9.23367782126796,-6.34392150767956,-4.24111328447256,-2.6161627654755,-1.31672311300844,-0.256518285798854,0.618040561301968,1.3425029509673,1.94162801968562,2.43329929986665,2.83078133063651,3.14408525063932,3.3808242641032,3.54676073887015,3.64615744337731,3.68199808258792
170,0.79048848548105,0.77919744603334,0.704632199798165,0.566276783060776,0.362551409793172,0.0907103085425861,-0.253331330273365,-0.675262795139001,-1.18277141747984,-1.78612168242488,-2.4990111337449,-3.33984614186824,-4.33365162191331,-5.51488202353326,-6.93119048027399,-8.64640107526468,-10.7302823391702,-13.1649190570873,-15.3766340929338,-15.6070653929834,-13.5688798364731,-11.0756882312504,-8.89760946752875,-7.09833300822768,-5.61215594990922,-4.37288067006826,-3.33033484861613,-2.44819725655071,-1.7001283251355,-1.06677638630193,-0.533728774340105,-0.0901439362697002,0.272162834871154,0.559334673621641,0.775888658076399,0.924994309498166,1.00865443974906,1.02781247441995,0.982399910417,0.871329640075879,0.692433899262138,0.442338192235628,0.116253126001238,-0.292347681880267,-0.792217603388608,-1.39508705001959,-2.11683538307589,-2.97938109288193,-4.01386319453661,-5.26629640907902,-6.80834133845941,-8.75965873347091,-11.3392212395319,-14.9903447092649,-20.4195213786812,-22.002459983915,-16.312357270308,-12.2467959683932,-9.44315551568117,-7.35985286116231,-5.73314191919604,-4.42300662208357,-3.3474979983171,-2.45488724143385,-1.71060405475257,-1.09052669422807,-0.577272167305992,-0.158022154108558,0.176810378640306,0.43442729483459,0.620194348690621,0.738000309346283,0.79048848548105
175,-4.7753003467331,-4.7718160491656,-4.83156452954832,-4.9549720773227,-5.14335044667678,-5.39895133301304,-5.72506215657057,-6.12614606359221,-6.60802768076591,-7.17811804342155,-7.84564656274753,-8.62179698315506,-9.51945426747475,-10.5517636451466,-11.7273672735777,-13.0368216335598,-14.4178345774174,-15.684291202457,-16.4651950865018,-16.3839681978152,-15.4795893472914,-14.154976665194,-12.7554089569457,-11.4427592738752,-10.2678628786461,-9.23598270142853,-8.33727133152107,-7.55844560338213,-6.88681439623152,-6.31145051785856,-5.82335058996986,-5.41527083111889,-5.08148999879095,-4.817586716469,-4.62025730172846,-4.4871783492664,-4.4169115402495,-4.40884716177816,-4.4631840763585,-4.58094610376719,-4.76403763794708,-5.0153449412024,-5.33889434860929,-5.74008526662871,-6.22602537101723,-6.80600909436702,-7.49219937819242,-8.3005948752856,-9.25237471597496,-10.375638326343,-11.7070954693773,-13.2911392544635,-15.164514790448,-17.277054720883,-19.1996697202546,-19.772759958437,-18.4550112393351,-16.3683862849713,-14.361055896093,-12.6370414959882,-11.1895855158655,-9.97458304601029,-8.95050629571057,-8.0846222186512,-7.35214640665643,-6.73440926635579,-6.21728090907174,-5.79000553725282,-5.44437443199523,-5.17414607798389,-4.97464118281582,-4.84246179990956,-4.7753003467331
180,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642,-17.7698869617642
