-50,-180,-175,-170,-165,-160,-155,-150,-145,-140,-135,-130,-125,-120,-115,-110,-105,-100,-95,-90,-85,-80,-75,-70,-65,-60,-55,-50,-45,-40,-35,-30,-25,-20,-15,-10,-5,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180
0,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517,11.7815327604517
5,11.4965676197229,11.5003140701866,11.5046290043359,11.5094658213264,11.5147644279903,11.5204530926143,11.5264507712385,11.5326697418418,11.5390183658098,11.5454037977942,11.5517344839704,11.5579223222102,11.5638844018929,11.5695442905663,11.5748328839469,11.5796888789376,11.5840589617905,11.5878978216012,11.5911681013122,11.5938403844784,11.595893288404,11.5973136967535,11.5980971224145,11.5982481499789,11.5977808723084,11.5967192120528,11.5950970101835,11.5929577712267,11.5903539784989,11.5873459299806,11.5840000923432,11.5803870217772,11.5765789496466,11.5726471727827,11.5686594172911,11.5646773574138,11.5607544654498,11.5569343452807,11.5532496631156,11.5497217387629,11.5463608047323,11.543166884775,11.5401311942097,11.5372379267163,11.5344662699236,11.5317924869017,11.5291919123762,11.5266407388688,11.5241175051668,11.5216042424809,11.5190872768257,11.5165577241784,11.5140117432994,11.5114506265721,11.508880810417,11.5063138743154,11.5037665734484,11.501260918408,11.4988242810758,11.4964894739273,11.4942947255812,11.4922834622945,11.4905038059561,11.4890077144348,11.4878497188537,11.4870852513869,11.4867686022046,11.4869505898568,11.4876760702516,11.4889814403401,11.4908923095561,11.4934215125188,11.4965676197229
10,10.7044575104127,10.7123041236002,10.7222877730726,10.7342172254945,10.747819649144,10.7627582125496,10.7786540180758,10.7951102073037,10.8117358913449,10.8281676333576,10.8440865320466,10.8592294865319,10.8733939048044,10.8864358743016,10.8982625594759,10.9088202426674,10.9180799049145,10.926022493319,10.9326260078712,10.9378562608271,10.9416626473955,10.9439795800916,10.9447334668268,10.9438543526621,10.9412906935556,10.9370252689098,10.9310900246083,10.9235776948064,10.9146483716465,10.9045297399946,10.8935104069762,10.8819265533004,10.8701429244353,10.8585298724086,10.8474386687774,10.8371775693929,10.8279910829037,10.8200445732681,10.8134157464078,10.8080938028774,10.8039861795238,10.8009319640522,10.7987203536888,10.7971120297684,10.7958610894255,10.7947352317559,10.7935322202687,10.7920911862601,10.7902980265366,10.7880848984559,10.7854245368076,10.7823207270214,10.7787966969902,10.7748833847908,10.7706094776425,10.7659948051029,10.7610481452445,10.755769833928,10.7501588426743,10.7442233076204,10.7379929429904,10.7315314313732,10.7249467946948,10.718397924695,10.712095866183,10.7062990472322,10.7013023634322,10.6974207627427,10.6949686563583,10.6942370204187,10.6954703904613,10.6988460447346,10.7044575104127
15,9.39543281034847,9.40833504520327,9.42689263554269,9.45049486868777,9.47823076919738,9.50896786402628,9.54145020764103,9.57440508285733,9.60664701081328,9.63716819518803,9.66520617803731,9.69028208116833,9.71220607130719,9.73105031061236,9.74709330344123,9.76074286770058,9.77244756840072,9.78260798942201,9.79149939783248,9.79921603780794,9.80564456372977,9.81047031679429,9.81321580464452,9.81330650046285,9.81015554638167,9.80325658296225,9.79227296775533,9.77711210459255,9.75797532366352,9.73537647482476,9.7101258287391,9.68327971594143,9.65606024682741,9.62975307924391,9.6055941197022,9.58465782682074,9.5677600601082,9.55538698217069,9.54765844704587,9.54432997461799,9.54483247228747,9.54834410566168,9.55388487953664,9.56042209842093,9.56697415983617,9.57270102113468,9.57697187760589,9.57940369251456,9.57986781314454,9.57846561885222,9.57547765599963,9.57129372677123,9.56633362534462,9.56096937510632,9.55545968485249,9.54990580469251,9.5442351171616,9.53821497618952,9.53149504600514,9.52367234622713,9.51437000504212,9.50331882593863,9.49043040621023,9.47585166886321,9.45999303398434,9.44352568294732,9.42734703452955,9.41251724376079,9.40017288133358,9.39142663263368,9.38726360379142,9.38844543700443,9.39543281034847
20,7.54803507401571,7.56771509086906,7.60028832692434,7.64414191779519,7.69681405228123,7.75523848771659,7.81604779053209,7.87590042335223,7.93179552391536,7.98134213878411,8.02295570183232,8.05596253870709,8.08060229770475,8.09792802492736,8.10961390581768,8.11769112446668,8.1242419714222,8.13108973040158,8.13952506076366,8.15010688423321,8.16256658616451,8.17582973687754,8.18815223771253,8.19735134608306,8.20109962120127,8.19724327327577,8.18410578573621,8.160741765403,8.12711299054396,8.08416707820131,8.03380830671571,7.97875983478625,7.92232708555931,7.86808336013884,7.81950994179475,7.77963215740115,7.7506974852222,7.73393943912108,7.72946057804631,7.73625077251133,7.75233621923541,7.77503523506932,7.80128274872138,7.82797896899884,7.8523189132916,7.87206644949053,7.88574660145477,7.89274077951604,7.89327996160411,7.88834030975333,7.87945451318086,7.86846056181,7.85721738402095,7.84732271891333,7.83987098292165,7.83528598464475,7.83325429848696,7.83277071773927,7.83228999831396,7.82996265434673,7.82392030592534,7.81257015773426,7.79485895363351,7.7704729970293,7.73995054179025,7.70469405232559,7.66688104878029,7.62928267560165,7.59500836206345,7.56720267310622,7.54872619156211,7.5418552877588,7.54803507401571
25,5.1217139587445,5.15081532858796,5.20680593219717,5.2859725578799,5.38255732679749,5.48938828313619,5.59865221577115,5.70271107217849,5.79486852722459,5.87001028146808,5.9250628943094,5.95923555786283,5.97402508887034,5.97297828295638,5.96122173758106,5.94479136076683,5.92982317376065,5.92169944609128,5.92426958065174,5.93927063002992,5.96604872517413,6.0016312940929,6.04113431576502,6.07842935891059,6.10695892210101,6.12058164782806,6.11434540397077,6.08511357469567,6.03199635982574,5.95655792178964,5.86278165244444,5.75678430934646,5.64628219693514,5.53983506831686,5.44592798859247,5.37199285266941,5.32350641450959,5.30331311185445,5.31129547935377,5.34445292915268,5.39736826288615,5.4629672612459,5.53343300636861,5.60113146636693,5.65943054700718,5.70333477580197,5.72989619669994,5.73838977887606,5.7302573530066,5.70883218807744,5.67886380830509,5.64587597058086,5.61541283503399,5.59225635023901,5.57972235019398,5.57915069483748,5.58968537883158,5.60839285243423,5.63070236217106,5.65109073527581,5.66389423006159,5.66412044709506,5.64815017585448,5.61425091560396,5.5628583329093,5.49661113661835,5.42014654236508,5.33967963347068,5.26240402176216,5.19576597741871,5.14668001193631,5.12076825641929,5.1217139587445
30,2.04124954032236,2.08344042839319,2.1787108383227,2.31920981213261,2.49258812463127,2.68351552908818,2.87548634568351,3.05263538152283,3.20134542276272,3.31151572358133,3.37743712646549,3.39826085936405,3.37805321341858,3.3254115910148,3.25260265664514,3.17419852480918,3.10525591703101,3.05920989992785,3.04580362211631,3.06947332144345,3.12857312766683,3.21563309046099,3.31856702887527,3.42251300965811,3.51189719231243,3.57236921960934,3.5923961632003,3.56443898593514,3.48571953277581,3.35860737097762,3.19063071263406,2.9940707589655,2.78506417852697,2.58214639679548,2.40424774047594,2.26831228446312,2.18690513908671,2.16631280889042,2.20561508808428,2.29697751899006,2.42706683232982,2.57919480570938,2.73567928733076,2.87998697321109,2.9984037923196,3.08115914835286,3.12304572237946,3.12361536938784,3.08701379653865,3.02147226833068,2.93843399972801,2.85128508734717,2.77370830358695,2.71778850812402,2.69214144189582,2.70044443419633,2.74073819255965,2.80570883702058,2.88390045090632,2.96156699898931,3.02475298405965,3.06122164061196,3.06197604388336,3.02226264251762,2.942051785606,2.82603968123292,2.68322423747312,2.52609750082757,2.36949199903658,2.22913209430575,2.11998048584738,2.05452956032784,2.04124954032236
35,-1.83852227555115,-1.77873562488374,-1.61654339199232,-1.3680191851687,-1.05884906303638,-0.720546107574696,-0.386220638044774,-0.0867610539361266,0.152104863034317,0.311800614267086,0.382118833071341,0.36189197622053,0.259248522847779,0.0914118639319842,-0.116204552690962,-0.332008117412248,-0.521721656606211,-0.653371455428386,-0.703032645484319,-0.659791451416795,-0.528167786203237,-0.327049748867344,-0.0856389420031556,0.162002581093609,0.382124848924714,0.545197216497955,0.628383782658495,0.616917556590171,0.504825110515952,0.295340362703982,0.0011355165011343,-0.355744358996903,-0.744600519640834,-1.12799935518023,-1.46542548763191,-1.7187861588646,-1.85898417488654,-1.87175401060481,-1.76061434349076,-1.54571820767702,-1.25914528993216,-0.93854437774684,-0.62116821718366,-0.33950766839178,-0.118737671052844,0.0244208463425267,0.0819795844997011,0.0545474365591927,-0.0489888056780356,-0.211973821811961,-0.410913655852441,-0.617221492781802,-0.800175745698161,-0.931185030200715,-0.988810619889535,-0.963260624095228,-0.858777736197397,-0.692912435353211,-0.4928954855412,-0.290411887000944,-0.116374592439085,0.00318223506328093,0.0497136517902162,0.0134451415907223,-0.10630567018402,-0.301442439786658,-0.555862531815807,-0.84666344949114,-1.14586362795815,-1.42275189745562,-1.64691703666099,-1.79182532019648,-1.83852227555115
40,-6.82503406243895,-6.74420405971697,-6.46184519951303,-6.01208566500727,-5.45056869949608,-4.84341434137091,-4.25631722823608,-3.74674800056547,-3.35984077657624,-3.12693201861402,-3.06531855234996,-3.17811001263656,-3.45353727022461,-3.8635804473838,-4.36242589587872,-4.88625275194626,-5.35706632001847,-5.69364742262368,-5.83002646991095,-5.73553615787548,-5.4254336780716,-4.95502783002085,-4.40152878479906,-3.84463009447412,-3.35365347251332,-2.98228548969314,-2.76813860903148,-2.73412252029244,-2.88973321821079,-3.23139056265519,-3.74156110287519,-4.38680603742038,-5.11544503410691,-5.85653298329792,-6.52322582859689,-7.02415558722563,-7.28360867950957,-7.26409936054416,-6.97889999078016,-6.48618066259676,-5.86905905303915,-5.21380170581095,-4.59517687867872,-4.0703973851036,-3.67872738854798,-3.44344191449593,-3.37402197909765,-3.46758419534515,-3.70920848282424,-4.071248892049,-4.51220189848272,-4.97647768435194,-5.39734291834651,-5.70550822776814,-5.84378820703465,-5.78357417107822,-5.53488299098167,-5.14372603708633,-4.67829585769322,-4.21173190265299,-3.80873252770499,-3.51855125543944,-3.37306542293295,-3.38749273442716,-3.56191280001362,-3.88267952292924,-4.32350190836093,-4.84639170797891,-5.40295872976606,-5.9367737600163,-6.38766764215992,-6.69863042424971,-6.82503406243895
45,-13.6789341723608,-13.5905037668891,-13.066987403707,-12.1898993573189,-11.0997659719902,-9.95247233308826,-8.88359163907291,-7.99447178132057,-7.35422565671173,-7.00713741270999,-6.9793118625254,-7.28238396446499,-7.91353231499745,-8.85074524578281,-10.0413118669491,-11.3814925339197,-12.6910092247947,-13.7062700550303,-14.1443339760244,-13.8541024960825,-12.9269427565067,-11.6260447276082,-10.2268433644564,-8.92876396169828,-7.85146845060207,-7.06044546410814,-6.59008917189152,-6.45770576975365,-6.67027054392388,-7.22629565454101,-8.11382045682777,-9.30397594246848,-10.7381689952257,-12.3068939658115,-13.8242609400915,-15.0230145122071,-15.6198226695656,-15.4594906362886,-14.61759650192,-13.3414610705147,-11.9047930335913,-10.5159421987741,-9.30472028734707,-8.34310171161683,-7.66746243196125,-7.29343265775116,-7.22403899918586,-7.4531276497286,-7.96505362135807,-8.73040958161365,-9.69678710445097,-10.774259441877,-11.8202323620423,-12.6405536848259,-13.0342252598971,-12.8835007034024,-12.2247187673063,-11.2274443329891,-10.1053296368334,-9.04042713255998,-8.1569050231631,-7.52720956714285,-7.18675180664897,-7.14588427438641,-7.3970016829191,-7.91763878618925,-8.67072562595617,-9.60280392720905,-10.6408938246853,-11.6894099061672,-12.6305178605958,-13.3336775691335,-13.6789341723608
50,-23.774253633259,-23.9143585830182,-23.2593760459881,-21.5839625481134,-19.2006607415767,-16.7426745675566,-14.6135375609079,-12.9722059743307,-11.871636414232,-11.3354695256521,-11.3895819806775,-12.0788967707745,-13.4861158359185,-15.7680462280144,-19.2461738696673,-24.6827420240944,-33.6926259137212,-33.3960570312129,-30.6602882746198,-33.5786611994367,-40.2908710053973,-26.272362195,-19.9699099334637,-16.0830580181149,-13.4934985753156,-11.8032609272313,-10.8358681657134,-10.5101812042178,-10.797421782815,-11.7064706714917,-13.2841014912809,-15.6296897583172,-18.933100873572,-23.5473767165843,-29.8430394977376,-34.2374435139305,-33.2211696486633,-33.3642600183973,-31.4539025773103,-25.8538929733091,-21.0702585738002,-17.5572991969983,-15.0106186520082,-13.2210471353481,-12.0690564398368,-11.4882705661667,-11.4459789949978,-11.9353691769458,-12.9749776298989,-14.6132499974159,-16.9364752891888,-20.0715022546015,-24.1267028238564,-28.7520047077634,-31.7474407740308,-30.5672921698006,-26.4259299494037,-21.9277996399782,-18.2188499765951,-15.409603780325,-13.3959399369844,-12.0728924721581,-11.3624725263062,-11.2085857595485,-11.5687798666451,-12.4070509262012,-13.6866866131873,-15.3595611586509,-17.3441586804995,-19.4811607186301,-21.4799427652172,-22.9734453514454,-23.774253633259
