-50,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350
-90,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087,-4.26912148120087
-89,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418,-4.06347764065418
-88,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991,-3.86013149664991
-87,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806,-3.65908304918806
-86,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864,-3.46033229826864
-85,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163,-3.26387924389163
-84,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704,-3.06972388605704
-83,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488,-2.87786622476488
-82,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514,-2.68830626001514
-81,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782,-2.50104399180782
-80,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292,-2.31607942014292
-79,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044,-2.13341254502044
-78,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038,-1.95304336644038
-77,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274,-1.77497188440274
-76,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752,-1.59919809890752
-75,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473,-1.42572200995473
-74,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436,-1.25454361754436
-73,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764,-1.0856629216764
-72,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872,-0.919079922350872
